|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|numexpress|rdeco|count_word_text|count_word_sent
2883|фальшборт|фальшбортом|фальшбортом|NOUN|2781|146|11||||7|1.0
2884|,|,|,|PNCT|2782|146|12|PNCT|||239|2.0
2885|этот|это|это|ADJF|2783|146|13|BADW|||50|1.0
2886|очень|очень|очень|ADVB|2784|146|14|BADW|||4|1.0
2887|огорчил|огорчит|огорчит|VERB|2785|146|15||||1|1.0
2888|половина|половину|половину|NOUN|2786|146|16||||2|1.0
2889|поражающий|поражающих|поражающих|ADJF|2787|146|17||||1|1.0
2890|фактор|факторов|факторов|NOUN|2788|146|18||||1|1.0
2891|,|,|,|PNCT|2789|146|19|PNCT|||239|2.0
2892|например|например|например|CONJ|2790|146|20|BADW|||2|1.0
2893|офз|офз|ОФЗ|UPPR|2791|146|21|UPPR|||3|1.0
2894|весь|всех|всех|ADJF|2792|146|22||||10|1.0
2895|калибр|калибров|калибров|NOUN|2793|146|23|SPEC|||2|1.0
2896|стал|станут|станут|VERB|2794|146|24||||5|1.0
2897|детонировать|детонировать|детонировать|INFN|2795|146|25||||1|1.0
2898|до|до|до|PREP|2796|146|26|BADW|||12|1.0
2899|контакт|контакта|контакта|NOUN|2797|146|27||||4|1.0
2900|с|с|с|NOUN|2798|146|28|BADW|||27|1.0
2901|корпус|корпусом|корпусом|NOUN|2799|146|29||||20|1.0
2902|.|.|.|PNCT|2800|146|30|PNCT|||156|1.0
2903|спинка|спинки|Спинки|NOUN|2801|147|1||||2|1.0
2904|конечно|конечно|конечно|PRCL|2802|147|2|BADW|||4|1.0
2905|можно|можно|можно|PRED|2803|147|3|BADW|||24|1.0
2906|и|и|и|PRCL|2804|147|4|BADW|||104|1.0
2907|нужен|нужно|нужно|ADJS|2805|147|5||||3|1.0
2908|откинуть|откинуть|откинуть|INFN|2806|147|6||||3|1.0
2909|,|,|,|PNCT|2807|147|7|PNCT|||239|2.0
2910|среднее|среднего|среднего|NOUN|2808|147|8||||1|1.0
2911|сильнее|сильнее|сильнее|COMP|2809|147|9||||1|1.0
2912|чем|чем|чем|CONJ|2810|147|10|BADW|||11|1.0
2913|боковы|боковых|боковых|NOUN|2811|147|11||||1|1.0
2914|как|как|как|ADVB|2812|147|12|BADW|||19|1.0
2915|в|в|в|NOUN|2813|147|13|BADW|||85|1.0
2916|т-14|т-14|Т-14|DSNU|2814|147|14|DSNU|||3|1.0
2917|или|или|или|CONJ|2815|147|15|BADW|||11|2.0
2918|наоборот|наоборот|наоборот|CONJ|2816|147|16|BADW|||1|1.0
2919|если|если|если|CONJ|2817|147|17|BADW|||10|1.0
2920|отряд|отряд|отряд|NOUN|2818|147|18||||3|1.0
2921|высокорослый|высокорослых|высокорослых|ADJF|2819|147|19||||1|1.0
2922|,|,|,|PNCT|2820|147|20|PNCT|||239|2.0
2923|вопрос|вопросов|вопросов|NOUN|2821|147|21||||1|1.0
2924|по|по|по|PREP|2822|147|22|BADW|||39|1.0
2925|рост|росту|росту|NOUN|2823|147|23||||2|1.0
2926|или|или|или|CONJ|2824|147|24|BADW|||11|2.0
2927|ширин|ширине|ширине|NOUN|2825|147|25||||7|1.0
2928|между|между|между|PREP|2826|147|26|BADW|||4|1.0
2929|боец|бойцами|бойцами|NOUN|2827|147|27||||2|1.0
2930|прям|прям|прям|PRCL|2828|147|28|BADW|||4|1.0
2931|не|не|не|PRCL|2829|147|29||||39|1.0
2932|есть|будет|будет|VERB|2830|147|30|BADW|||34|1.0
2933|.|.|.|PNCT|2831|147|31|PNCT|||156|1.0
2934|вот|вот|Вот|PRCL|2832|148|1|BADW|||8|1.0
2935|тут|тут|тут|ADVB|2833|148|2|BADW|||9|1.0
2936|они|их|их|NPRO|2834|148|3|BADW|||10|2.0
2937|15|15|15|NUMB|2835|148|4|NUMB|||6|1.0
2938|,|,|,|PNCT|2836|148|5|PNCT|||239|9.0
2939|при|при|при|PREP|2837|148|6|BADW|||13|1.0
2940|что|чём|чём|NPRO|2838|148|7|BADW|||25|3.0
2941|опять|опять|опять|ADVB|2839|148|8|BADW|||2|1.0
2942|же|же|же|PRCL|2840|148|9|BADW|||11|1.0
2943|уже|уже|уже|PRCL|2841|148|10|BADW|||6|1.0
2944|было|было|было|PRCL|2842|148|11|BADW|||4|1.0
2945|как|как|как|ADVB|2843|148|12|BADW|||19|1.0
2946|этот|это|это|ADJF|2844|148|13|BADW|||50|1.0
2947|работаю|работает|работает|VERB|2845|148|14||||2|1.0
2948|,|,|,|PNCT|2846|148|15|PNCT|||239|9.0
2949|здесь|здесь|здесь|ADVB|2847|148|16|BADW|||3|1.0
2950|важно|важно|важно|ADVB|2848|148|17|BADW|||3|1.0
2951|упомянуть|упомянуть|упомянуть|INFN|2849|148|18||||1|1.0
2952|например|например|например|CONJ|2850|148|19|BADW|||2|1.0
2953|,|,|,|PNCT|2851|148|20|PNCT|||239|9.0
2954|что|что|что|PRCL|2852|148|21|BADW|||25|3.0
2955|,|,|,|PNCT|2853|148|22|PNCT|||239|9.0
2956|нижний|нижний|нижний|ADJF|2854|148|23||||7|1.0
2957|корпус|корпус|корпус|NOUN|2855|148|24||||20|1.0
2958|высота|высотой|высотой|NOUN|2856|148|25||||5|3.0
2959|полметра|полметра|полметра|NOUN|2857|148|26||||4|1.0
2960|,|,|,|PNCT|2858|148|27|PNCT|||239|9.0
2961|а|а|а|CONJ|2859|148|28|BADW|||36|1.0
2962|те|те|те|REDU|2860|148|29|BADW|||3|1.0
2963|место|места|места|NOUN|2861|148|30||||1|1.0
2964|где|где|где|CONJ|2862|148|31|BADW|||2|1.0
2965|механизм|механизмы|механизмы|NOUN|2863|148|32|SPEC|||1|1.0
2966|вылазят|вылазят|вылазят|UNKN|2864|148|33|UNKN|||1|1.0
2967|в|в|в|NOUN|2865|148|34|BADW|||85|2.0
2968|пересечение|пересечение|пересечение|NOUN|2866|148|35||||1|1.0
2969|с|с|с|NOUN|2867|148|36|BADW|||27|2.0
2970|нога|ногами|ногами|NOUN|2868|148|37||||1|1.0
2971|по|по|по|PREP|2869|148|38|BADW|||39|2.0
2972|высота|высоте|высоте|NOUN|2870|148|39||||5|3.0
2973|,|,|,|PNCT|2871|148|40|PNCT|||239|9.0
2974|весьма|весьма|весьма|ADVB|2872|148|41|BADW|||6|1.0
2975|уверен|уверено|уверено|PRTS|2873|148|42||||2|1.0
2976|окажуться|окажуться|окажуться|UNKN|2874|148|43|UNKN|||1|1.0
2977|под|под|под|PREP|2875|148|44|BADW|||17|2.0
2978|копчиками/коленками|копчиками/коленками|копчиками/коленками|NAME|2876|148|45|NAME|||1|1.0
2979|ч/з|ч/з|ч/з|NAME|2877|148|46|NAME|||1|1.0
2980|сдвиг|сдвиг|сдвиг|NOUN|2878|148|47||||1|1.0
2981|по|по|по|PREP|2879|148|48|BADW|||39|2.0
2982|ширин|ширине|ширине|NOUN|2880|148|49|WIQM|||7|1.0
2983|,|,|,|PNCT|2881|148|50|PNCT|||239|9.0
2984|ведь|ведь|ведь|CONJ|2882|148|51|BADW|||5|1.0
2985|никто|никого|никого|NPRO|2883|148|52|BADW|||1|1.0
2986|не|не|не|PRCL|2884|148|53||||39|1.0
2987|смущаю|смущает|смущает|VERB|2885|148|54||||1|1.0
2988|что|что|что|PRCL|2886|148|55|BADW|||25|3.0
2989|у|у|у|INTJ|2887|148|56|BADW|||18|1.0
2990|мехвода|мехвода|мехвода|UNKN|2888|148|57|UNKN|||1|1.0
2991|в|в|в|NOUN|2889|148|58|BADW|||85|2.0
2992|танк|танке|танке|NOUN|2890|148|59|SPEC|||20|1.0
2993|торсионы|торсионы|торсионы|UNKN|2891|148|60|UNKN|||2|1.0
2994|под|под|под|PREP|2892|148|61|BADW|||17|2.0
2995|коленка|коленками|коленками|NOUN|2893|148|62||||1|1.0
2996|,|,|,|PNCT|2894|148|63|PNCT|||239|9.0
2997|хотя|хотя|хотя|PRCL|2895|148|64|BADW|||1|1.0
2998|натакой|натакой|натакой|UNKN|2896|148|65|UNKN|||1|1.0
2999|высота|высоте|высоте|NOUN|2897|148|66||||5|3.0
3000|они|они|они|NPRO|2898|148|67|BADW|||10|2.0
3001|бы|бы|бы|PRCL|2899|148|68|BADW|||2|1.0
3002|пересекаюсь|пересекались|пересекались|VERB|2900|148|69||||1|1.0
3003|с|с|с|NOUN|2901|148|70|BADW|||27|2.0
3004|пятка|пятками|пятками|NOUN|2902|148|71||||1|1.0
3005|,|,|,|PNCT|2903|148|72|PNCT|||239|9.0
3006|копчик|копчиком|копчиком|NOUN|2904|148|73||||1|1.0
3007|.|.|.|PNCT|2905|148|74|PNCT|||156|1.0
3008|конечно|конечно|Конечно|PRCL|2906|149|1|BADW|||4|1.0
3009|можно|можно|можно|PRED|2907|149|2|BADW|||24|2.0
3010|чуток|чутка|чутка|ADJS|2908|149|3||||1|1.0
3011|откинуть|откинуть|откинуть|INFN|2909|149|4||||3|1.0
3012|зад|зад|зад|NOUN|2910|149|5||||2|1.0
3013|корпус|корпуса|корпуса|NOUN|2911|149|6||||20|1.0
3014|,|,|,|PNCT|2912|149|7|PNCT|||239|3.0
3015|у|у|у|INTJ|2913|149|8|BADW|||18|1.0
3016|мы|нас|нас|NPRO|2914|149|9|BADW|||7|1.0
3017|броня|брони|брони|NOUN|2915|149|10|SPEC|||28|1.0
3018|пока|пока|пока|INTJ|2916|149|11|BADW|||3|1.0
3019|что|что|что|PRCL|2917|149|12|BADW|||25|1.0
3021|10|10|10|NUMB|2918|149|13|NUMB|||3|1.0
3020|10т|10 т|10 т|NUSR|2918|149|13|NUSR|104||2|1.0
3022|т|т|т|NOUN|2919|149|14|BADW|||8|1.0
3023|,|,|,|PNCT|2920|149|15|PNCT|||239|3.0
3024|свободно|свободно|свободно|ADVB|2921|149|16|BADW|||2|1.0
3025|,|,|,|PNCT|2922|149|17|PNCT|||239|3.0
3026|можно|можно|можно|PRED|2923|149|18|BADW|||24|2.0
3027|в|в|в|NOUN|2924|149|19|BADW|||85|2.0
3028|мто|мто|МТО|ABVR|2925|149|20|SPEC|||9|1.0
3029|поколдавать|поколдавать|поколдавать|UNKN|2926|149|21|UNKN|||1|1.0
3030|или|или|или|CONJ|2927|149|22|BADW|||11|1.0
3031|в|в|в|NOUN|2928|149|23|BADW|||85|2.0
3032|влд|влд|ВЛД|UPPR|2929|149|24|UPPR|||4|1.0
3033|с|с|с|NOUN|2930|149|25|BADW|||27|1.0
3034|переход|переходом|переходом|NOUN|2931|149|26||||1|1.0
3035|на|на|на|PRCL|2932|149|27|BADW|||65|1.0
3036|нлд|нлд|НЛД|UPPR|2933|149|28|UPPR|||4|1.0
3037|и|и|и|PRCL|2934|149|29|BADW|||104|1.0
3038|много|много|много|ADVB|2935|149|30|BADW|||4|1.0
3039|чего|чего|чего|ADVB|2936|149|31|BADW|||1|1.0
3040|.|.|.|PNCT|2937|149|32|PNCT|||156|1.0
3041|важно|важно|Важно|ADVB|2938|150|1|BADW|||3|1.0
3042|применение|применение|применение|NOUN|2939|150|2||||1|1.0
3043|дз|дз|ДЗ|ABVR|2940|150|3|SPEC|||12|1.0
3044|и|и|и|PRCL|2941|150|4|BADW|||104|4.0
3045|прочее|прочее|прочее|NPRO|2942|150|5|BADW|||5|2.0
3046|,|,|,|PNCT|2943|150|6|PNCT|||239|4.0
3047|у|у|у|INTJ|2944|150|7|BADW|||18|1.0
3048|я|меня|меня|NPRO|2945|150|8|BADW|||6|1.0
3049|пардон|пардон|пардон|INTJ|2946|150|9|BADW|||1|1.0
3050|и|и|и|PRCL|2947|150|10|BADW|||104|4.0
3051|так|так|так|ADVB|2948|150|11|BADW|||9|1.0
3052|при|при|при|PREP|2949|150|12|BADW|||13|1.0
3054|40|40|40|NUMB|2950|150|13|NUMB|||8|1.0
3053|40т|40 тоннах|40 тоннах|NUSR|2950|150|13|NUSR|105||1|1.0
3055|тонна|тоннах|тоннах|NOUN|2951|150|14||||18|1.0
3056|ходовой|ходовая|ходовая|ADJF|2952|150|15||||16|2.0
3057|по|по|по|PREP|2953|150|16|BADW|||39|1.0
3058|поля|полям|полям|NOUN|2954|150|17||||1|1.0
3059|а|а|а|CONJ|2955|150|18|BADW|||36|1.0
3060|не|не|не|PRCL|2956|150|19||||39|1.0
3061|асфальт|асфальту|асфальту|NOUN|2957|150|20||||1|1.0
3062|,|,|,|PNCT|2958|150|21|PNCT|||239|4.0
3063|и|и|и|PRCL|2959|150|22|BADW|||104|4.0
3064|вечный|вечная|вечная|ADJF|2960|150|23||||4|1.0
3065|ходовой|ходовая|ходовая|ADJF|2961|150|24||||16|2.0
3066|,|,|,|PNCT|2962|150|25|PNCT|||239|4.0
3067|руление|руление|руление|NOUN|2963|150|26||||3|1.0
3068|по-бортно|по-бортно|по-бортно|UNKN|2964|150|27|UNKN|||1|1.0
3070|и|и|и|PRCL|2965|150|28|BADW|||104|4.0
3069|7о|и аж 7 осей|и аж 7 осей|NUSR|2965|150|28|NUSR|106||1|1.0
3071|аж|аж|аж|PRCL|2966|150|29|BADW|||1|1.0
3072|7|7|7|NUMB|2967|150|30|NUMB|||6|1.0
3073|ося|осей|осей|NOUN|2968|150|31||||4|1.0
3074|диаметр|диаметром|диаметром|NOUN|2969|150|32||||4|1.0
3076|0,9|0,9|0,9|NUSR|2970|150|33|NUSR|||2|1.0
3075|0,9к|0,9 колеса|0,9 колеса|NUSR|2970|150|33|NUSR|107||1|1.0
3077|колесо|колеса|колеса|NOUN|2971|150|34||||11|1.0
3078|,|,|,|PNCT|2972|150|35|PNCT|||239|4.0
3079|среди|среди|среди|PREP|2973|150|36|BADW|||1|1.0
3080|прочее|прочего|прочего|NPRO|2974|150|37|BADW|||5|2.0
3081|машина|машина|машина|NOUN|2975|150|38|SPEC|||6|1.0
3082|устойчив|устойчива|устойчива|ADJS|2976|150|39||||1|1.0
3083|.|.|.|PNCT|2977|150|40|PNCT|||156|1.0
3084|кресло|кресла|Кресла|NOUN|2978|151|1||||2|1.0
3085|проваливаються|проваливаються|проваливаються|UNKN|2979|151|2|UNKN|||1|1.0
3086|в|в|в|NOUN|2980|151|3|BADW|||85|2.0
3087|себя|себя|себя|NPRO|2981|151|4|BADW|||2|1.0
3088|и|и|и|PRCL|2982|151|5|BADW|||104|1.0
3089|падаю|падают|падают|VERB|2983|151|6||||3|1.0
3090|в|в|в|NOUN|2984|151|7|BADW|||85|2.0
3091|плоскость|плоскость|плоскость|NOUN|2985|151|8||||2|1.0
3092|совокупный|совокупную|совокупную|ADJF|2986|151|9||||1|1.0
3093|при|при|при|PREP|2987|151|10|BADW|||13|1.0
3094|снятие|снятии|снятии|NOUN|2988|151|11||||1|1.0
3095|ремень|ремня|ремня|NOUN|2989|151|12||||1|1.0
3096|безопасность|безопасности|безопасности|NOUN|2990|151|13||||1|1.0
3097|,|,|,|PNCT|2991|151|14|PNCT|||239|1.0
3098|достпуного|достпуного|достпуного|UNKN|2992|151|15|UNKN|||1|1.0
3099|сосед|соседу|соседу|NOUN|2993|151|16||||1|1.0
3100|каждый|каждому|каждому|ADJF|2994|151|17||||5|1.0
3101|чтобы|чтобы|чтобы|PRCL|2995|151|18|BADW|||7|1.0
3102|твой|твой|твой|ADJF|2996|151|19||||1|1.0
3103|труп|труп|труп|NOUN|2997|151|20||||4|1.0
3104|оно|ему|ему|NPRO|2998|151|21|BADW|||1|1.0
3105|не|не|не|PRCL|2999|151|22||||39|1.0
3106|мешаю|мешал|мешал|VERB|3000|151|23||||1|1.0
3107|вылезти|вылезти|вылезти|INFN|3001|151|24||||1|1.0
3108|стоя/лёжа|стоя/лёжа|стоя/лёжа|NAME|3002|151|25|NAME|||1|1.0
3109|.|.|.|PNCT|3003|151|26|PNCT|||156|1.0
3110|4|4|4|NUMB|3004|152|1|NUMB|||7|1.0
3111|,|,|,|PNCT|3005|152|2|PNCT|||239|2.0
3112|чисто|чисто|Чисто|ADVB|3006|152|3|BADW|||1|1.0
3113|поржать|поржать|поржать|INFN|3007|152|4||||1|1.0
3114|используя|используя|используя|GRND|3008|152|5||||1|1.0
3115|те|те|те|REDU|3009|152|6|BADW|||3|1.0
3116|11т|11 тонн|11 тонн|NUSR|3010|152|7|NUSR|108||4|1.0
3117|11|11|11|NUMB|3010|152|7|NUMB|||4|1.0
3118|тонна|тонн|тонн|NOUN|3011|152|8||||18|1.0
3119|можно|можно|можно|PRED|3012|152|9|BADW|||24|1.0
3120|изобразить|изобразить|изобразить|INFN|3013|152|10||||1|1.0
3121|броневанну|броневанну|броневанну|UNKN|3014|152|11|UNKN|||1|1.0
3122|,|,|,|PNCT|3015|152|12|PNCT|||239|2.0
3123|сто|сто|сто|NOUN|3016|152|13||||1|1.0
3124|мм|мм|мм|INTJ|3017|152|14|BADW|||12|2.0
3125|гомогенки|гомогенки|гомогенки|UNKN|3018|152|15|UNKN|||3|1.0
3126|реликт|реликт|Реликт|NOUN|3019|152|16|TITL|||9|3.0
3127|воздух|воздух|воздух|NOUN|3020|152|17||||2|1.0
3128|реликт|реликт|Реликт|NOUN|3021|152|18|TITL|||9|3.0
3130|50|50|50|NUMB|3022|152|19|NUMB|||4|1.0
3129|50м|50 мм|50 мм|NUSR|3022|152|19|NUSR|109||1|1.0
3131|мм|мм|мм|INTJ|3023|152|20|BADW|||12|2.0
3132|гомогенный|гомогенной|гомогенной|ADJF|3024|152|21||||2|1.0
3133|броня|брони|брони|NOUN|3025|152|22|SPEC|||28|1.0
3134|реликт|реликт|Реликт|NOUN|3026|152|23|TITL|||9|3.0
3135|.|.|.|PNCT|3027|152|24|PNCT|||156|1.0
3136|тот|то|То|ADJF|3028|153|1|BADW|||22|1.0
3137|есть|есть|есть|VERB|3029|153|2|BADW|||34|1.0
3138|,|,|,|PNCT|3030|153|3|PNCT|||239|1.0
3139|бтр|бтр|БТР|ABVR|3031|153|4|SPEC|||5|1.0
3140|у|у|у|INTJ|3032|153|5|BADW|||18|1.0
3141|мы|нас|нас|NPRO|3033|153|6|BADW|||7|1.0
3142|вышел|выйдет|выйдет|VERB|3034|153|7||||7|1.0
3143|с|с|с|NOUN|3035|153|8|BADW|||27|1.0
3144|два|двумя|двумя|NUMR|3036|153|9||||3|1.0
3145|пушка|пушками|пушками|NOUN|3037|153|10|SPEC|||7|1.0
3146|23м|23 мм|23 мм|NUSR|3038|153|11|NUSR|110||1|1.0
3147|23|23|23|NUMB|3038|153|11|NUMB|||1|1.0
3148|мм|мм|мм|INTJ|3039|153|12|BADW|||12|1.0
3149|в|в|в|NOUN|3040|153|13|BADW|||85|1.0
3150|отдельный|отдельных|отдельных|ADJF|3041|153|14||||3|1.0
3151|наведение|наведениях|наведениях|NOUN|3042|153|15||||1|1.0
3152|.|.|.|PNCT|3043|153|16|PNCT|||156|1.0
3153|а|а|А|CONJ|3044|154|1|BADW|||36|2.0
3154|в|в|в|NOUN|3045|154|2|BADW|||85|1.0
3155|угловой|угловом|угловом|NOUN|3046|154|3||||1|1.0
3156|диапазон|диапазоне|диапазоне|NOUN|3047|154|4||||1|1.0
3157|120г|120 градусов|120 градусов|NUSR|3048|154|5|NUSR|111||1|1.0
3158|120|120|120|NUMB|3048|154|5|NUMB|||1|1.0
3159|градус|градусов|градусов|NOUN|3049|154|6||||4|1.0
3160|простил|простите|простите|VERB|3050|154|7||||1|1.0
3161|но|но|но|INTJ|3051|154|8|BADW|||13|1.0
3162|,|,|,|PNCT|3052|154|9|PNCT|||239|2.0
3163|мы|нас|нас|NPRO|3053|154|10|BADW|||7|1.0
3164|не|не|не|PRCL|3054|154|11||||39|2.0
3165|прокусил|прокусит|прокусит|VERB|3055|154|12||||1|1.0
3166|ни|ни|ни|PRCL|3056|154|13|BADW|||2|2.0
3167|авиаптур|авиаптур|авиаптур|UNKN|3057|154|14|UNKN|||1|1.0
3168|ни|ни|ни|PRCL|3058|154|15|BADW|||2|2.0
3169|бпс|бпс|БПС|ABVR|3059|154|16|SPEC|||3|1.0
3170|абрамс|абрамс|Абрамс|TITL|3060|154|17|TITL|||1|1.0
3171|,|,|,|PNCT|3061|154|18|PNCT|||239|2.0
3172|и|и|и|PRCL|3062|154|19|BADW|||104|1.0
3173|этот|это|это|ADJF|3063|154|20|BADW|||50|1.0
3174|не|не|не|PRCL|3064|154|21||||39|2.0
3175|лоб|лоб|лоб|NOUN|3065|154|22||||4|1.0
3176|а|а|а|CONJ|3066|154|23|BADW|||36|2.0
3177|борт|борт|борт|NOUN|3067|154|24||||11|1.0
3178|корпус|корпуса|корпуса|NOUN|3068|154|25||||20|1.0
3179|.|.|.|PNCT|3069|154|26|PNCT|||156|1.0
3180|по|по|По|PREP|3070|155|1|BADW|||39|2.0
3182|60|60|60|NUMB|3071|155|2|NUMB|||4|1.0
3181|60г|60 градусов|60 градусов|NUSR|3071|155|2|NUSR|112||2|1.0
3183|градус|градусов|градусов|NOUN|3072|155|3||||4|1.0
3184|на|на|на|PRCL|3073|155|4|BADW|||65|1.0
3185|борт|борт|борт|NOUN|3074|155|5||||11|1.0
3186|этот|это|это|ADJF|3075|155|6|BADW|||50|2.0
3187|эквивалент|эквивалент|эквивалент|NOUN|3076|155|7||||1|1.0
3188|броня|брони|брони|NOUN|3077|155|8|SPEC|||28|1.0
3189|по|по|по|PREP|3078|155|9|BADW|||39|2.0
3190|нии|нии|НИИ|ABVR|3079|155|10|SPEC|||3|1.0
3191|стал|стали|Стали|VERB|3080|155|11|TITL|||5|2.0
3192|гомогенки|гомогенки|гомогенки|UNKN|3081|155|12|UNKN|||3|1.0
3194|200|200|200|NUMB|3082|155|13|NUMB|||3|1.0
3193|200м|200 мм|200 мм|NUSR|3082|155|13|NUSR|113||1|1.0
3195|мм|мм|мм|INTJ|3083|155|14|BADW|||12|2.0
3196|для|для|для|PREP|3084|155|15|BADW|||5|1.0
3197|реликт|реликта|Реликта|NOUN|3085|155|16|TITL|||9|1.0
3198|,|,|,|PNCT|3086|155|17|PNCT|||239|3.0
3199|сталь|сталь|сталь|NOUN|3087|155|18||||2|1.0
3200|свшп|свшп|СВШП|UPPR|3088|155|19|UPPR|||3|1.0
3201|нормально|нормально|нормально|ADVB|3089|155|20|BADW|||3|2.0
3202|пошёл|пойдёт|пойдёт|VERB|3090|155|21||||1|1.0
3203|под|под|под|PREP|3091|155|22|BADW|||17|1.0
